PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence 
177,2024-05-12,13:37:43.42,3,1,"Calia, Kolby",824238,Right,SAN_DON,"Worthington, William",1000023357,Right,SAN_TOR,Undefined,6,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.82081,2.961483,0.215526,2374.490649,115.176801,9:45,5.02901,0.98706,4.84885,-39.56703,5.36701,-8.93394,4.53787,0.4466,73.9784,-4.19801,-1.355676,0.482458,,,,,,,,,,,,4.44284,2.34701,-1.00034,50,5.28782,-0.05618,-115.87107,4.54445,6.14984,17.96662,-28.92531,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,7c2c57a0-109f-11ef-a4e2-cf60cac7793a,78.1259,,,5.84242,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:37:43.42,2024-05-12T13:37:43.4290000-07:00,2024-05-12T20:37:43.4290000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,ef6c4996-01cd-4861-9885-0d386032817c,55.65114,-116.74403,8.98331,5.03288,5.94987,-14.46265,-0.99035,-0.35499,3.07492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
178,2024-05-12,13:38:02.83,3,2,"Calia, Kolby",824238,Right,SAN_DON,"Worthington, William",1000023357,Right,SAN_TOR,Undefined,6,Top,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.17346,0.013474,-0.567191,2064.202706,206.412897,1:00,5.08358,0.99844,5.71632,-24.95679,12.15276,5.43559,3.0164,0.92303,79.38584,-4.652628,0.405352,0.438444,,,,,,,,,,,,-2.91012,6.53953,-0.95435,50,5.06942,1.01877,-126.54966,-0.79205,-4.70242,26.685,-21.60695,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,87b11a70-109f-11ef-a4e2-cf60cac7793a,85.96864,,,7.78762,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:38:02.83,2024-05-12T13:38:02.8380000-07:00,2024-05-12T20:38:02.8380000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,c183b2d5-4536-4019-abca-649a22f57edc,54.77995,-127.5536,13.3425,5.08393,0.02085,-10.80347,-0.996,1.19568,-2.35121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
179,2024-05-12,13:38:18.06,3,3,"Calia, Kolby",824238,Right,SAN_DON,"Worthington, William",1000023357,Right,SAN_TOR,Undefined,6,Top,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.13469,0.417548,-2.765823,2501.097504,108.867939,9:45,4.89291,1.03416,5.14376,-40.99947,4.81693,-10.09154,1.86989,-2.41296,72.93925,-7.028209,-4.548098,0.487171,,,,,,,,,,,,4.28256,2.71331,-0.767,50,4.90053,5.95604,-114.76818,-0.59136,5.73089,20.58263,-28.54314,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,90ee8550-109f-11ef-a4e2-cf60cac7793a,77.36996,,,6.19544,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:38:18.06,2024-05-12T13:38:18.0630000-07:00,2024-05-12T20:38:18.0630000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,36fd25d3-1a81-4481-a4f6-17b2ef77cdc7,55.35511,-115.72459,10.29132,4.89719,0.73494,-14.27157,-1.03757,5.68974,2.86545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
180,2024-05-12,13:38:31.22,3,4,"Calia, Kolby",824238,Right,SAN_DON,"Worthington, William",1000023357,Right,SAN_TOR,Undefined,6,Top,2,2,1,Fastball,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.68707,-0.497244,-1.982446,2231.947582,207.269566,1:00,5.04209,0.96093,5.62899,-27.29734,9.67788,4.4802,2.30306,-0.51621,80.52834,-5.523073,-1.182553,0.43765,,,,,,,,,,,,-2.76024,5.3287,-0.79514,50,4.98202,4.18139,-126.05568,-2.03264,-4.51216,21.79388,-23.46324,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,98a09540-109f-11ef-a4e2-cf60cac7793a,86.12466,,,6.15873,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:38:31.22,2024-05-12T13:38:31.2290000-07:00,2024-05-12T20:38:31.2290000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,64e6929a-e45d-4955-b46e-d7656c3452cb,54.87233,-126.89526,10.89694,5.04291,-1.12875,-11.73162,-0.95957,4.35522,-2.25608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
181,2024-05-12,13:38:51.44,3,5,"Calia, Kolby",824238,Right,SAN_DON,"Worthington, William",1000023357,Right,SAN_TOR,Undefined,6,Top,2,2,2,Fastball,Slider,HitByPitch,Undefined,Undefined,Undefined,0,0,,87.32169,0.809584,-0.178119,2220.735239,191.830565,12:30,5.08221,0.97487,5.63869,-27.10183,9.82343,1.81827,3.57905,0.96022,79.82828,-4.225617,0.146689,0.437354,,,,,,,,,,,,-0.98012,5.09107,-0.96096,50,5.13371,0.31856,-126.84639,0.86721,-1.59734,25.87715,-23.87691,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,a4ac3b50-109f-11ef-a4e2-cf60cac7793a,86.1829,,,7.49342,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:38:51.44,2024-05-12T13:38:51.4470000-07:00,2024-05-12T20:38:51.4470000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,907f2a6c-06a7-4688-8fe6-f9a83133342f,54.86079,-127.83416,12.93858,5.08321,1.77863,-11.93846,-0.97428,0.37953,-0.79867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
182,2024-05-12,13:40:03.48,4,1,"Calia, Kolby",824238,Right,SAN_DON,"Peraza, Angelo",813658,Right,SAN_TOR,Undefined,6,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.10188,-2.281054,-2.899201,2106.589108,215.864392,1:15,5.20139,0.95177,5.55563,-25.71836,11.51426,7.49855,0.92303,-1.13454,80.17637,-7.024952,-1.562969,0.43917,,,,,,,,,,,,-4.56244,6.7787,-0.70612,50,4.98702,6.077,-126.29897,-5.92008,-7.4062,24.52204,-21.17015,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,cfacfd80-109f-11ef-a4e2-cf60cac7793a,85.82644,,,6.92551,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:40:03.48,2024-05-12T13:40:03.4870000-07:00,2024-05-12T20:40:03.4870000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,c32de28b-bb78-45a5-82f6-3cbca90256ef,54.94313,-127.2551,12.26102,5.20175,-5.09464,-10.58508,-0.94869,6.36577,-3.7031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.34059,1.729935,0.828006,0.901929,0.10127,0.75936,1.17005,-3.58996,4.80657,3.73495,66.35592,4.09007,58.42283,-3.46305,85.44121,-8.82755,4.81099,8.97202,-10.82899,3.79032,64.60019,-4.43148,High,High,High,,,High,High,High
183,2024-05-12,13:40:27.04,4,2,"Calia, Kolby",824238,Right,SAN_DON,"Peraza, Angelo",813658,Right,SAN_TOR,Undefined,6,Top,2,1,0,Fastball,Slider,InPlay,Undefined,GroundBall,Single,0,0,,87.33693,-0.569057,-2.775499,2235.196273,212.118806,1:00,5.14898,1.04466,5.60716,-29.14328,7.95315,4.25229,2.18854,-1.1938,79.88423,-5.952173,-2.017288,0.438366,70.12676,-22.254252,28.515229,,,,,6.28841,6.28841,34.710726,0.052646,-2.93835,4.54008,-0.80997,50,5.08147,5.96084,-126.68924,-2.27814,-4.77113,26.10333,-24.80204,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,dda70610-109f-11ef-a4e2-cf60cac7793a,85.98385,2.05668,,7.45269,,,,0.7529,2.05668,1.18139,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:40:27.04,2024-05-12T13:40:27.0420000-07:00,2024-05-12T20:40:27.0420000Z,GroundBall,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,e7d30cd6-5e60-45ab-ac48-c54f41e20c78,54.89128,-127.69307,13.05166,5.15074,-1.32435,-12.40102,-1.04273,6.14432,-2.38557,180,0.75082,83.8885,,,,,,,,2.05764,-39.06605,,,,,,,,1.18027,45.57661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
184,2024-05-12,13:41:09.47,5,1,"Calia, Kolby",824238,Right,SAN_DON,"Armas, Ariel",1000114054,Right,SAN_TOR,Undefined,6,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.83172,1.578384,-1.757551,2652.853656,106.492072,9:30,4.96281,1.06419,4.87962,-40.79711,4.76925,-11.36575,3.05751,-1.54638,73.14389,-5.826795,-3.756563,0.485841,,,,,,,,,,,,5.10819,2.34835,-0.88146,50,5.08366,4.03661,-115.73302,1.70561,6.93281,21.46362,-28.98689,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,f70b6ba0-109f-11ef-a4e2-cf60cac7793a,77.58192,,,6.68783,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:41:09.47,2024-05-12T13:41:09.4740000-07:00,2024-05-12T20:41:09.4740000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,60e7e233-abd4-4869-950f-74a81c9f1c65,55.61868,-116.7704,10.73181,4.96737,3.10661,-14.49345,-1.06846,3.70153,3.46641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
185,2024-05-12,13:41:26.17,5,2,"Calia, Kolby",824238,Right,SAN_DON,"Armas, Ariel",1000114054,Right,SAN_TOR,Undefined,6,Top,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.75646,-1.089956,-2.834439,2182.999302,225.76402,1:30,5.09524,1.01885,5.64636,-26.99194,9.61119,8.69729,1.82787,-0.9024,80.45433,-6.084967,-1.28207,0.435442,,,,,,,,,,,,-5.16906,5.52685,-0.78379,50,4.98556,5.92837,-127.30801,-3.35783,-8.50199,25.59535,-23.08359,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,00f32040-10a0-11ef-a4e2-cf60cac7793a,86.56131,,,7.30213,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:41:26.17,2024-05-12T13:41:26.1720000-07:00,2024-05-12T20:41:26.1720000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,784b911e-20be-42a8-b9eb-9ec0fbfb987e,54.85163,-128.27973,12.79768,5.09641,-2.48147,-11.54179,-1.01498,6.25114,-4.25099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
186,2024-05-12,13:41:42.97,5,3,"Calia, Kolby",824238,Right,SAN_DON,"Armas, Ariel",1000114054,Right,SAN_TOR,Undefined,6,Top,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.91306,2.363312,-1.950798,2717.848636,97.111686,9:15,4.79617,1.15158,5.13116,-42.29219,1.96201,-4.05736,3.50005,-1.02442,73.532,-5.357879,-2.66759,0.478794,,,,,,,,,,,,1.43264,0.74047,-0.96524,50,4.98565,4.16492,-117.1886,3.31284,1.98101,23.31344,-31.15014,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,0b00ac60-10a0-11ef-a4e2-cf60cac7793a,78.7237,,,7.38106,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:41:42.97,2024-05-12T13:41:42.9750000-07:00,2024-05-12T20:41:42.9750000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,bd092083-4d97-4552-9c8a-d1ad2d01a7c5,55.36591,-118.25127,11.65672,4.80228,4.73273,-15.57507,-1.15303,4.07462,0.99051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
187,2024-05-12,13:42:00.72,5,4,"Calia, Kolby",824238,Right,SAN_DON,"Armas, Ariel",1000114054,Right,SAN_TOR,Undefined,6,Top,2,2,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.69178,-0.971495,-2.740332,2148.145385,224.154542,1:30,5.0192,1.01099,5.6906,-26.19816,10.61477,9.12083,1.92947,-0.78486,79.88234,-5.84588,-1.111042,0.436688,,,,,,,,,,,,-5.45402,6.03614,-0.78638,50,4.92117,5.70168,-127.17159,-3.04263,-8.88815,27.26776,-22.33722,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,1590aef0-10a0-11ef-a4e2-cf60cac7793a,86.31427,,,7.80944,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:42:00.72,2024-05-12T13:42:00.7200000-07:00,2024-05-12T20:42:00.7200000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,94e4a1fe-1e48-49d9-8050-1975779b5a53,54.80782,-128.19832,13.63388,5.0199,-2.20155,-11.16861,-1.00737,6.03635,-4.44407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
188,2024-05-12,13:42:24.41,5,5,"Calia, Kolby",824238,Right,SAN_DON,"Armas, Ariel",1000114054,Right,SAN_TOR,Undefined,6,Top,2,2,2,Fastball,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.45556,-0.211749,-2.510597,2266.057481,194.913547,12:30,5.0646,0.98553,5.54801,-27.28938,8.9504,2.07693,2.59241,-1.18901,80.81226,-5.260795,-2.140694,0.433276,,,,,,,,,,,,-1.75831,4.9274,-0.76953,50,5.02829,5.53617,-128.32355,-1.43991,-2.92851,26.83776,-23.96726,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,23a96310-10a0-11ef-a4e2-cf60cac7793a,86.99415,,,7.6433,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:42:24.41,2024-05-12T13:42:24.4130000-07:00,2024-05-12T20:42:24.4130000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,fa33db94-6b58-471a-8056-8e489f8492df,54.95016,-129.35469,13.41888,5.06593,-0.51906,-11.98363,-0.9844,5.64869,-1.46426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
189,2024-05-12,13:42:46.09,5,6,"Calia, Kolby",824238,Right,SAN_DON,"Armas, Ariel",1000114054,Right,SAN_TOR,Undefined,6,Top,2,2,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,88.07159,-1.167962,-2.578585,2245.29988,218.605272,1:15,5.00718,0.90615,5.67365,-25.75277,10.4652,7.47213,1.77099,-0.87679,80.90051,-5.938976,-1.243945,0.433145,,,,,,,,,,,,-4.46248,5.97177,-0.69319,50,4.89241,5.43349,-127.81412,-3.4914,-7.41499,25.2418,-22.25118,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,30a9a250-10a0-11ef-a4e2-cf60cac7793a,87.02035,,,7.17108,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:42:46.09,2024-05-12T13:42:46.0910000-07:00,2024-05-12T20:42:46.0910000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Campagna, Michael",1000013092,Right,SAN_DON,2e7c102a-bcb8-4dc0-aa49-781d98d6ac09,54.82421,-128.76332,12.6209,5.00796,-2.65467,-11.12559,-0.90275,5.71232,-3.7075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
190,2024-05-12,13:45:15.56,1,1,"Schrier, Alex",675477,Right,SAN_TOR,"Campagna, Michael",1000013092,Right,SAN_DON,Undefined,6,Bottom,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.32016,-0.069624,-4.465604,2035.539793,252.186619,2:30,4.18942,2.01988,5.96614,-28.90021,7.26181,18.69521,1.71632,-0.57103,79.96162,-5.464069,-1.117069,0.43281,,,,,,,,,,,,-10.873,4.13158,-1.67531,50,4.16799,9.18976,-127.87743,-1.12295,-17.84753,28.51457,-25.39227,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,89a6da80-10a0-11ef-a4e2-cf60cac7793a,87.08766,,,8.35855,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:45:15.56,2024-05-12T13:45:15.5650000-07:00,2024-05-12T20:45:15.5650000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,5637e713-d71f-4e50-b0e0-92e5f9218b26,54.53157,-128.88393,14.25728,4.19181,-0.22666,-12.69614,-2.01081,9.81974,-8.92376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
191,2024-05-12,13:45:27.01,1,2,"Schrier, Alex",675477,Right,SAN_TOR,"Campagna, Michael",1000013092,Right,SAN_DON,Undefined,6,Bottom,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.99702,1.417857,-2.019157,2349.327151,72.993146,8:30,4.27246,2.1105,5.38121,-47.72916,-4.97406,-20.8154,1.62521,-1.51764,74.84214,-7.268395,-5.714067,0.470615,,,,,,,,,,,,9.80835,-2.49268,-1.91478,50,4.36585,5.06052,-118.91532,1.22072,13.90025,24.99177,-35.70667,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,907cbb40-10a0-11ef-a4e2-cf60cac7793a,80.09195,,,7.15487,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:45:27.01,2024-05-12T13:45:27.0130000-07:00,2024-05-12T20:45:27.0130000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,f2c9e99c-7836-488c-8a1e-df82b08d4780,55.11932,-119.98639,12.49589,4.28074,2.751,-17.85333,-2.11889,4.46479,6.95013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
192,2024-05-12,13:45:39.05,1,3,"Schrier, Alex",675477,Right,SAN_TOR,"Campagna, Michael",1000013092,Right,SAN_DON,Undefined,6,Bottom,0,1,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.38017,0.076095,-2.829098,2099.281418,259.143282,2:45,4.25213,1.99443,6.04164,-29.78754,4.68071,18.02111,1.84037,0.87469,81.5843,-5.487026,0.412588,0.422553,,,,,,,,,,,,-10.08843,2.77173,-1.78295,50,4.24235,5.69191,-131.05382,-0.85383,-17.30499,31.23695,-27.4196,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,97b04c60-10a0-11ef-a4e2-cf60cac7793a,89.20174,,,8.79586,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:45:39.05,2024-05-12T13:45:39.0540000-07:00,2024-05-12T20:45:39.0540000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,223caaf7-a058-4133-aab6-0d68293fa887,54.45541,-132.11151,15.61847,4.25554,0.0746,-13.7098,-1.9856,6.27785,-8.65249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
193,2024-05-12,13:45:53.16,1,4,"Schrier, Alex",675477,Right,SAN_TOR,"Campagna, Michael",1000013092,Right,SAN_DON,Undefined,6,Bottom,0,1,2,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,81.98572,1.806214,-1.496018,2428.083838,69.14093,8:15,4.25608,2.17634,5.27376,-47.78538,-5.04205,-16.78863,1.97163,-0.6282,74.97426,-6.8776,-4.472654,0.47055,,,,,,,,,,,,8.01044,-2.70728,-2.02665,50,4.38567,3.7997,-118.94583,2.01478,11.41125,24.01923,-36.03071,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,a02c8a20-10a0-11ef-a4e2-cf60cac7793a,80.10296,,,7.01146,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:45:53.16,2024-05-12T13:45:53.1610000-07:00,2024-05-12T20:45:53.1610000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,85d4c7ea-3608-4b79-9d27-f212c5cbc98a,55.22765,-119.99683,12.00961,4.26302,3.59136,-18.01535,-2.18199,3.30038,5.70563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
194,2024-05-12,13:46:09.93,1,5,"Schrier, Alex",675477,Right,SAN_TOR,"Campagna, Michael",1000013092,Right,SAN_DON,Undefined,6,Bottom,0,1,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.62911,0.628919,-2.902614,2477.289221,52.873783,7:45,4.23708,1.94749,5.52562,-51.17428,-9.09823,-13.89839,0.5613,-1.92661,75.3106,-8.674902,-5.377116,0.466862,,,,,,,,,,,,6.09674,-4.38768,-1.68542,50,4.25767,6.64174,-119.76533,-0.52284,8.72427,26.32251,-38.45268,SAN_DON,SAN_TOR,BenedettiDiamond,D1,WCC,20240512-BenedettiDiamond-1,aa0ff900-10a0-11ef-a4e2-cf60cac7793a,80.73565,,,7.31851,,,,,,,59fa8f84-694c-4bc2-b77d-5a9263a18a4b,2024-05-12,20:46:09.93,2024-05-12T13:46:09.9390000-07:00,2024-05-12T20:46:09.9390000Z,,v3,471434,5320,12 May 2024 15:00-sandiego@sanfran,"Armas, Ariel",1000114054,Right,SAN_TOR,35581f5c-e13b-40ce-b2d5-28465637b0d0,54.97484,-120.85377,13.16126,4.24641,1.06719,-19.22634,-1.9526,6.28099,4.36213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
